column,row,label,context,label_clean,kg_id,kg_labels,kg_aliases,method,kg_descriptions,pagerank,retrieval_score,GT_kg_id,GT_kg_label,evaluation_label,monge_elkan,monge_elkan_aliases,jaro_winkler,levenshtein,des_cont_jaccard,singleton,context_property,context_similarity,context_property_similarity_q_node,context_score,pgr_rts,hc_candidate,smc_class_score,top5_smc_class_score,smc_property_score,top5_smc_property_score,gt_score
0,15,"Research vessel ""Vityaz""",1939-01-01|Schichau Seebeckwerft|Russia|5.86,"Research vessel ""Vityaz""",Q64007319,Vityaz Cinema,Vitiaz Cinema,fuzzy-augmented,"cinema in Moscow, Russia",2.8423258514033433e-09,17.166922,Q1516653,"Research vessel \""Vityaz\""",-1,0.6759259259259259,0.6354166666666667,0.4081196581196581,0.1666666666666666,0.25,0.0,||P17|P2262,0.0|0.0|1.0|0.5$$,//0.0/|//0.0/|P17/Q159/1.0/russia|P2262/0.5$$,0.6871,2.3271486695116595e-07,0,0.0,,0.0,,1.2772446098097134e-05
0,15,"Research vessel ""Vityaz""",1939-01-01|Schichau Seebeckwerft|Russia|5.86,"Research vessel ""Vityaz""",Q6498887,Vessel,,fuzzy-augmented,video game,2.8423258514033433e-09,16.82618,Q1516653,"Research vessel \""Vityaz\""",-1,0.8425925925925926,0.0,0.5416666666666666,0.25,0.0,0.0,||P495|P2262,0.0|0.0|0.7778|0.5$$,//0.0/|//0.0/|P495/Q30/0.7778/us|P2262/0.5$$,0.4551,2.280957669637207e-07,0,0.0,,0.0,,4.508817710302537e-06
0,15,"Research vessel ""Vityaz""",1939-01-01|Schichau Seebeckwerft|Russia|5.86,"Research vessel ""Vityaz""",Q65455734,Vityaz,,fuzzy-augmented,unfinished Bogatyr-class protected cruisert,3.5507381995273034e-09,19.776604,Q1516653,"Research vessel \""Vityaz\""",-1,0.7569444444444444,0.0,0.4027777777777777,0.25,0.0,0.0,|||P2262,0.0|0.0|0.0|0.5$$,//0.0/|//0.0/|//0.0/|P2262/0.5$$,0.3021,3.349100653088553e-07,0,0.0,,0.0,,6.730024324497208e-06
0,15,"Research vessel ""Vityaz""",1939-01-01|Schichau Seebeckwerft|Russia|5.86,"Research vessel ""Vityaz""",Q66605928,Claude Le Vessel,"C. L. Vessel|Vessel, C. L. |Claude L. Vessel|C. Le Vessel",fuzzy-augmented,,2.8423258514033433e-09,19.697495,Q1516653,"Research vessel \""Vityaz\""",-1,0.6759259259259258,0.6018518518518519,0.5833333333333334,0.25,0.0,0.0,|||P2262,0.0|0.0|0.0|0.5$$,//0.0/|//0.0/|//0.0/|P2262/0.5$$,0.3021,2.670193251997217e-07,0,0.0,,0.0,,6.702047812723322e-06
0,15,"Research vessel ""Vityaz""",1939-01-01|Schichau Seebeckwerft|Russia|5.86,"Research vessel ""Vityaz""",Q6722781,Macaé-class patrol vessel|Classe Macaé,Classe Macae|Macae-class patrol vessel,fuzzy-augmented,,3.325521240819746e-09,16.314156,Q1516653,"Research vessel \""Vityaz\""",-1,0.6628787878787878,0.6675084175084174,0.5477777777777778,0.25,0.0,0.0,|||P2262,0.0|0.0|0.0|0.5$$,//0.0/|//0.0/|//0.0/|P2262/0.5$$,0.3021,2.5875107751727116e-07,0,0.0,,0.0,,7.174962775025051e-06
0,15,"Research vessel ""Vityaz""",1939-01-01|Schichau Seebeckwerft|Russia|5.86,"Research vessel ""Vityaz""",Q6760237,Margarites vityazi,,fuzzy-augmented,species of mollusc,2.8423258514033433e-09,16.03555,Q1516653,"Research vessel \""Vityaz\""",-1,0.62119708994709,0.0,0.6666666666666666,0.4583333333333333,0.0,0.0,|||P2262,0.0|0.0|0.0|0.5$$,//0.0/|//0.0/|//0.0/|P2262/0.5$$,0.3021,2.1737798335303028e-07,0,0.0,,0.0,,7.127557637431892e-06
0,15,"Research vessel ""Vityaz""",1939-01-01|Schichau Seebeckwerft|Russia|5.86,"Research vessel ""Vityaz""",Q6849152,Mike Vensel,"M. Vensel|Vensel, M. ",fuzzy-augmented,"American artist, photographer and fashion designer",2.8423258514033433e-09,17.373787,Q1516653,"Research vessel \""Vityaz\""",-1,0.6782407407407407,0.5555555555555556,0.5474386724386724,0.2916666666666666,0.0,0.0,||P27|P2262,0.0|0.0|0.7778|0.5$$,//0.0/|//0.0/|P27/Q30/0.7778/us|P2262/0.5$$,0.4671,2.35519129762627e-07,0,0.0,,0.0,,6.563356237165863e-06
0,15,"Research vessel ""Vityaz""",1939-01-01|Schichau Seebeckwerft|Russia|5.86,"Research vessel ""Vityaz""",Q7263169,Pyotr Lebedev,,fuzzy-augmented,,2.8423258514033433e-09,16.319721,Q1516653,"Research vessel \""Vityaz\""",-1,0.4942129629629629,0.0,0.4594017094017094,0.2083333333333333,0.0,0.0,|||P2262,0.0|0.0|0.0|0.5$$,//0.0/|//0.0/|//0.0/|P2262/0.5$$,0.3021,2.2123020662615866e-07,0,0.0,,0.0,,8.788686500338372e-06
0,15,"Research vessel ""Vityaz""",1939-01-01|Schichau Seebeckwerft|Russia|5.86,"Research vessel ""Vityaz""",Q7278051,RV Maurice Ewing,,fuzzy-augmented,,2.8423258514033433e-09,16.412598,Q1516653,"Research vessel \""Vityaz\""",-1,0.5289682539682539,0.0,0.6138888888888889,0.2083333333333333,0.0,0.0,|||P2262,0.0|0.0|0.0|0.5$$,//0.0/|//0.0/|//0.0/|P2262/0.5$$,0.3021,2.2248924762942197e-07,0,0.0,,0.0,,6.594531896553235e-06
0,15,"Research vessel ""Vityaz""",1939-01-01|Schichau Seebeckwerft|Russia|5.86,"Research vessel ""Vityaz""",Q7278076,RV Vantuna,,fuzzy-augmented,,2.8423258514033433e-09,22.551332,Q1516653,"Research vessel \""Vityaz\""",-1,0.5722552910052909,0.0,0.4277777777777777,0.1666666666666666,0.0,0.0,||P8047|P2262,0.0|0.0|0.7778|0.5$$,//0.0/|//0.0/|P8047/Q30/0.7778/us|P2262/0.5$$,0.7857,3.05705951594093e-07,0,0.0,,0.0,,6.682569619442802e-06
0,15,"Research vessel ""Vityaz""",1939-01-01|Schichau Seebeckwerft|Russia|5.86,"Research vessel ""Vityaz""",Q7278078,RV Western Flyer,,fuzzy-augmented,,3.881340539442303e-09,16.201862,Q1516653,"Research vessel \""Vityaz\""",-1,0.6118386243386242,0.0,0.5940656565656566,0.25,0.0,0.0,||P8047|P2262,0.0|0.0|0.7778|0.5$$,//0.0/|//0.0/|P8047/Q30/0.7778/us|P2262/0.5$$,0.7857,2.9991936448119664e-07,0,0.0,,0.0,,5.716924079024466e-06
0,15,"Research vessel ""Vityaz""",1939-01-01|Schichau Seebeckwerft|Russia|5.86,"Research vessel ""Vityaz""",Q73412167,Henk van Vessem,"H. V. Vessem|Hendrikus Antonius Cornelis van Vessem|Hendrikus Antonius Cornelis V. Vessem|Hendrikus Antonius C. van Vessem|H. Antonius Cornelis van Vessem|Vessem, H. A. C. V. |H. van Vessem|H. A. C. V. Vessem|Hendrikus A. Cornelis van Vessem|Henk V. Vessem|Vessem, H. V. ",fuzzy-augmented,,2.8423258514033433e-09,17.135006,Q1516653,"Research vessel \""Vityaz\""",-1,0.6583333333333333,0.6768518518518518,0.5944444444444444,0.2916666666666666,0.0,0.0,|||P2262,0.0|0.0|0.0|0.5$$,//0.0/|//0.0/|//0.0/|P2262/0.5$$,0.3021,2.322822135207133e-07,0,0.0,,0.0,,7.180479315138655e-06
0,15,"Research vessel ""Vityaz""",1939-01-01|Schichau Seebeckwerft|Russia|5.86,"Research vessel ""Vityaz""",Q7354165,rock-dumping vessel,,fuzzy-augmented,Watercraft used for putting rocks on the seabed,2.8423258514033433e-09,16.635555,Q1516653,"Research vessel \""Vityaz\""",-1,0.7106481481481481,0.0,0.5476608187134503,0.1666666666666666,0.0,0.0,|||P2262,0.0|0.0|0.0|0.5$$,//0.0/|//0.0/|//0.0/|P2262/0.5$$,0.3021,2.2551165366067392e-07,0,0.0,,0.0,,5.587768555415096e-06
0,15,"Research vessel ""Vityaz""",1939-01-01|Schichau Seebeckwerft|Russia|5.86,"Research vessel ""Vityaz""",Q740460,pressure vessel|depósito bajo presión|Druckbehälter|recipiente in pressione|vasos de pressão|réservoir sous pression,contenitore in pressione|pressure container|pressurized container|reservoir sous pression|contenitore pressurizzato|vasos de pressao|deposito bajo presion|sous pression|Druckbehalter|recipiente pressurizzato|contenitore a pressione|pressurized vessel|recipiente a pressione,fuzzy-augmented,container designed to hold gases or liquids at a pressure substantially different from the ambient pressure,7.267745853406203e-08,17.025253,Q1516653,"Research vessel \""Vityaz\""",-1,0.7828703703703703,0.7478956228956228,0.7111111111111111,0.4166666666666666,0.0,0.0,|||P2262,0.0|0.0|0.0|0.5$$,//0.0/|//0.0/|//0.0/|P2262/0.5$$,0.3021,5.901346789165526e-06,0,0.0,,0.0,,7.0180526563490275e-06
0,15,"Research vessel ""Vityaz""",1939-01-01|Schichau Seebeckwerft|Russia|5.86,"Research vessel ""Vityaz""",Q7923335,Vessel,Vessel (Twenty One Pilots album),fuzzy-augmented,third album by Twenty One Pilots,5.285534045685326e-09,16.67381,Q1516653,"Research vessel \""Vityaz\""",-1,0.8425925925925926,0.6127645502645502,0.5416666666666666,0.25,0.0,0.0,||P495|P2262,0.0|0.0|0.7778|0.5$$,//0.0/|//0.0/|P495/Q30/0.7778/us|P2262/0.5$$,0.4551,4.203214493843131e-07,0,0.0,,0.0,,5.312827852321789e-06
0,15,"Research vessel ""Vityaz""",1939-01-01|Schichau Seebeckwerft|Russia|5.86,"Research vessel ""Vityaz""",Q7923339,Vessel,,fuzzy-augmented,1994 video release by Björk,3.6011069421538036e-09,16.67381,Q1516653,"Research vessel \""Vityaz\""",-1,0.8425925925925926,0.0,0.5416666666666666,0.25,0.0,0.0,|||P2262,0.0|0.0|0.0|0.5$$,//0.0/|//0.0/|//0.0/|P2262/0.5$$,0.3021,2.8637077658209295e-07,0,0.0,,0.0,,4.865944447374204e-06
0,15,"Research vessel ""Vityaz""",1939-01-01|Schichau Seebeckwerft|Russia|5.86,"Research vessel ""Vityaz""",Q7937088,Vitiaz class cruiser,,fuzzy-augmented,,2.8423258514033433e-09,27.797935,Q1516653,"Research vessel \""Vityaz\""",-1,0.6958994708994709,0.0,0.5611111111111112,0.1666666666666666,0.0,0.0,|||P2262,0.0|0.0|0.0|0.5$$,//0.0/|//0.0/|//0.0/|P2262/0.5$$,0.3021,3.7682892396448e-07,0,0.0,,0.0,,5.587102350546047e-06
0,15,"Research vessel ""Vityaz""",1939-01-01|Schichau Seebeckwerft|Russia|5.86,"Research vessel ""Vityaz""",Q81783721,Dale Vesser,"D. Vesser|Vesser, D. ",fuzzy-augmented,,2.8423258514033433e-09,18.515406,Q1516653,"Research vessel \""Vityaz\""",-1,0.699074074074074,0.5810185185185185,0.5829124579124579,0.2916666666666666,0.0,0.0,|||P2262,0.0|0.0|0.0|0.5$$,//0.0/|//0.0/|//0.0/|P2262/0.5$$,0.3021,2.509949217359303e-07,0,0.0,,0.0,,6.735957413184224e-06
0,15,"Research vessel ""Vityaz""",1939-01-01|Schichau Seebeckwerft|Russia|5.86,"Research vessel ""Vityaz""",Q83747215,Pyotr A. Vityaz,"Vityaz, P. |Pyotr A. Vityaz|P. A. Vityaz|Vityaz, P. A. |P. Vityaz|Pyotr Vityaz",fuzzy-augmented,researcher,2.8423258514033433e-09,22.670143,Q1516653,"Research vessel \""Vityaz\""",-1,0.5268518518518518,0.6400462962962963,0.3805555555555555,0.375,0.0,0.0,|||P2262,0.0|0.0|0.0|0.5$$,//0.0/|//0.0/|//0.0/|P2262/0.5$$,0.3021,3.073165540106087e-07,0,0.0,,0.0,,1.1443813491496257e-05
0,15,"Research vessel ""Vityaz""",1939-01-01|Schichau Seebeckwerft|Russia|5.86,"Research vessel ""Vityaz""",Q86459791,Fishery Research Vessel 6210,,fuzzy-augmented,,0.0,17.563412,Q1516653,"Research vessel \""Vityaz\""",-1,0.7326388888888888,0.0,0.6001984126984127,0.4285714285714286,0.0,0.0,|||P2262,0.0|0.0|0.0|0.5$$,//0.0/|//0.0/|//0.0/|P2262/0.5$$,0.3021,0.0,0,0.0,,0.0,,6.173006113385782e-06
0,15,"Research vessel ""Vityaz""",1939-01-01|Schichau Seebeckwerft|Russia|5.86,"Research vessel ""Vityaz""",Q890402,bogatyr|Bogatyr,Bogatyrka|Polyanitsa|Bogatyrs|Bogatyri,fuzzy-augmented,"stock character in medieval East Slavic legends; warrior of immense strength, courage and bravery, rarely using magic while fighting enemies, with patriotic and religious pursuits, defending Rus’ from the Turks",1.3420714106771909e-08,29.240845,Q1516653,"Research vessel \""Vityaz\""",-1,0.4229497354497354,0.449537037037037,0.4563492063492063,0.125,0.0,0.0,|||P2262,0.0|0.0|0.0|0.5$$,//0.0/|//0.0/|//0.0/|P2262/0.5$$,0.3021,1.8716445487966174e-06,0,0.0,,0.0,,9.639449672249611e-06
0,15,"Research vessel ""Vityaz""",1939-01-01|Schichau Seebeckwerft|Russia|5.86,"Research vessel ""Vityaz""",Q93105064,Edward A Vessel,"E. A. Vessel|Edward A. Vessel|E. A Vessel|Vessel, E. A. ",fuzzy-augmented,researcher (ORCID 0000-0001-8733-1731),2.8423258514033433e-09,19.697495,Q1516653,"Research vessel \""Vityaz\""",-1,0.6134259259259258,0.6134259259259258,0.6396464646464647,0.375,0.0,0.0,|||P2262,0.0|0.0|0.0|0.5$$,//0.0/|//0.0/|//0.0/|P2262/0.5$$,0.3021,2.670193251997217e-07,0,0.0,,0.0,,8.217619324568659e-06
0,15,"Research vessel ""Vityaz""",1939-01-01|Schichau Seebeckwerft|Russia|5.86,"Research vessel ""Vityaz""",Q9380454,HK Vityaz Kharkiv,,fuzzy-augmented,,2.8423258514033433e-09,20.21006,Q1516653,"Research vessel \""Vityaz\""",-1,0.5089285714285714,0.0,0.434640522875817,0.125,0.0,0.0,|||P2262,0.0|0.0|0.0|0.5$$,//0.0/|//0.0/|//0.0/|P2262/0.5$$,0.3021,2.7396765849900647e-07,0,0.0,,0.0,,8.705951586307492e-06
0,15,"Research vessel ""Vityaz""",1939-01-01|Schichau Seebeckwerft|Russia|5.86,"Research vessel ""Vityaz""",Q94992099,Heinrich Vessel,"Vessel, H. |H. Vessel",fuzzy-augmented,,3.232627432159837e-09,21.386906,Q1516653,"Research vessel \""Vityaz\""",-1,0.7384259259259259,0.5925925925925926,0.6396464646464647,0.4166666666666666,0.0,0.0,|||P2262,0.0|0.0|0.0|0.5$$,//0.0/|//0.0/|//0.0/|P2262/0.5$$,0.3021,3.2973226414704395e-07,0,0.0,,0.0,,7.093624390108744e-06
0,15,"Research vessel ""Vityaz""",1939-01-01|Schichau Seebeckwerft|Russia|5.86,"Research vessel ""Vityaz""",Q95703010,Annette Vessel,"A. Vessel|Vessel, A. ",fuzzy-augmented,,2.8423258514033433e-09,20.848545,Q1516653,"Research vessel \""Vityaz\""",-1,0.7275132275132274,0.5925925925925926,0.6769841269841269,0.3333333333333333,0.0,0.0,|||P2262,0.0|0.0|0.0|0.5$$,//0.0/|//0.0/|//0.0/|P2262/0.5$$,0.3021,2.82622963848755e-07,0,0.0,,0.0,,6.186768132465659e-06
0,15,"Research vessel ""Vityaz""",1939-01-01|Schichau Seebeckwerft|Russia|5.86,"Research vessel ""Vityaz""",Q95821067,Viktor Vassel,"Vassel, V. |V. Vassel",fuzzy-augmented,,2.8423258514033433e-09,17.373787,Q1516653,"Research vessel \""Vityaz\""",-1,0.6960648148148149,0.6648148148148149,0.5662393162393162,0.2916666666666666,0.0,0.0,|||P2262,0.0|0.0|0.0|0.5$$,//0.0/|//0.0/|//0.0/|P2262/0.5$$,0.3021,2.35519129762627e-07,0,0.0,,0.0,,7.027630090306047e-06
0,15,"Research vessel ""Vityaz""",1939-01-01|Schichau Seebeckwerft|Russia|5.86,"Research vessel ""Vityaz""",Q96067325,Jacques Versel,"Versel, J. |J. Versel",fuzzy-augmented,French athletics competitor,2.8423258514033433e-09,17.373533,Q1516653,"Research vessel \""Vityaz\""",-1,0.6511243386243386,0.5578703703703705,0.6268037518037518,0.25,0.0,0.0,|||P2262,0.0|0.0|0.0|0.5$$,//0.0/|//0.0/|//0.0/|P2262/0.5$$,0.3021,2.3551568653755697e-07,0,0.0,,0.0,,6.542352366523119e-06
0,15,"Research vessel ""Vityaz""",1939-01-01|Schichau Seebeckwerft|Russia|5.86,"Research vessel ""Vityaz""",Q96707328,Vityaz-D,,fuzzy-augmented,,2.8423258514033433e-09,16.553364,Q1516653,"Research vessel \""Vityaz\""",-1,0.6967592592592593,0.0,0.3888888888888889,0.2083333333333333,0.0,0.0,||P17|P2262,0.0|0.0|1.0|0.5$$,//0.0/|//0.0/|P17/Q159/1.0/russia|P2262/0.5$$,0.6871,2.243974721184275e-07,0,0.0,,0.0,,5.861891168024158e-06
0,15,"Research vessel ""Vityaz""",1939-01-01|Schichau Seebeckwerft|Russia|5.86,"Research vessel ""Vityaz""",Q97370221,,,fuzzy-augmented,,0.0,17.25342,Q1516653,"Research vessel \""Vityaz\""",-1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,,0.0,,4.2796214984264225e-05
0,15,"Research vessel ""Vityaz""",1939-01-01|Schichau Seebeckwerft|Russia|5.86,"Research vessel ""Vityaz""",Q987768,vessel element|Trachee|Vaso|elemento de vaso|éléments de vaisseaux|Vaso (botánica),xylem vessel|vessel member (trachea)|elements de vaisseaux|éléments de vaisseau|élements de vaisseaux|elements de vaisseau|Vaso (botanica),fuzzy-augmented,"one of the cell types found in xylem, the water conducting tissue of plants; typically found in angiosperms but absent from most gymnosperms such as conifers; main feature distinguishing the \hardwood\ of angiosperms from the \softwood\ of conifers",2.8423258514033433e-09,22.26285,Q1516653,"Research vessel \""Vityaz\""",-1,0.7275132275132274,0.7223765432098765,0.6071428571428571,0.2916666666666666,0.0,0.0,|||P2262,0.0|0.0|0.0|0.5$$,//0.0/|//0.0/|//0.0/|P2262/0.5$$,0.3021,3.017952883868037e-07,0,0.0,,0.0,,6.600006145163206e-06
0,15,"Research vessel ""Vityaz""",1939-01-01|Schichau Seebeckwerft|Russia|5.86,"Research vessel ""Vityaz""",Q988343,vaisseau sanguin|Blutgefäß|vaso sanguigno|blood vessel|vaso sanguíneo,Blutgefäßen|Blutgefass|blood vessels|Blutgefäße|Réseau vasculaire|Vaso sanguifero|Adern|edder|Blutkapillare|Vascolari|Vasi sanguigni|Vasi|Vaso sangüíneo|Vaso sanguineo|Tissu vasculaire|Blutgefäss|Blutgefassen|Reseau vasculaire|Blutgefasse|vaso sanguineo|Vas sanguineum|Vaisseaux sanguin|Ader,fuzzy-augmented,a tubular structure which carries blood,1.69669142310601e-06,16.72218,Q1516653,"Research vessel \""Vityaz\""",-1,0.6044973544973544,0.7131944444444445,0.4821428571428571,0.2916666666666666,0.0,0.0,|||P2262,0.0|0.0|0.0|0.5$$,//0.0/|//0.0/|//0.0/|P2262/0.5$$,0.3021,0.00013531738249926192,0,0.0,,0.0,,8.642305147077423e-06
0,16,RRS Bransfield,1970-01-01|Henry Robb|United Kingdom|6.7,RRS Bransfield,Q100758850,Joe Branfsield,"J. Branfsield|Branfsield, J. ",fuzzy-augmented,college basketball player (1949–1949) Connecticut,2.8423258514033433e-09,19.257092,Q7277659,RRS Bransfield,-1,0.6094444444444445,0.6094444444444445,0.7662337662337663,0.6428571428571428,0.0,0.0,|||P2262,0.0|0.0|0.0|0.5$$,//0.0/|//0.0/|//0.0/|P2262/0.5$$,0.3021,2.610492202764341e-07,0,0.0,,0.0,,1.9777911802520975e-05
0,16,RRS Bransfield,1970-01-01|Henry Robb|United Kingdom|6.7,RRS Bransfield,Q100758915,L.C. Brasfield,"L. Brasfield|Brasfield, L. ",fuzzy-augmented,college basketball player (1970–1971) Southern Illinois,2.8423258514033433e-09,19.016117,Q7277659,RRS Bransfield,-1,0.6457407407407407,0.6457407407407407,0.7428571428571429,0.6428571428571428,0.0,0.0,|||P2262,0.0|0.0|0.0|0.5$$,//0.0/|//0.0/|//0.0/|P2262/0.5$$,0.3021,2.5778256216127767e-07,0,0.0,,0.0,,1.8727996575762518e-05
0,16,RRS Bransfield,1970-01-01|Henry Robb|United Kingdom|6.7,RRS Bransfield,Q10408530,Ampelisca bransfieldi,,fuzzy-augmented,species of crustacean,2.8423258514033433e-09,14.4000025,Q7277659,RRS Bransfield,-1,0.7475589225589225,0.0,0.6984126984126983,0.5714285714285714,0.0,0.0,|||P2262,0.0|0.0|0.0|0.5$$,//0.0/|//0.0/|//0.0/|P2262/0.5$$,0.3021,1.952064945529523e-07,0,0.0,,0.0,,6.528397989313817e-06
0,16,RRS Bransfield,1970-01-01|Henry Robb|United Kingdom|6.7,RRS Bransfield,Q1047079,3430 Bradfield|(3430) Bradfield,Bradfield|(3430) Bradfield,fuzzy-augmented,asteroid,3.544080669408718e-09,13.388725,Q7277659,RRS Bransfield,-1,0.5840740740740741,0.8159259259259259,0.6137566137566138,0.5714285714285714,0.0,0.0,|||P2262,0.0|0.0|0.0|0.5$$,//0.0/|//0.0/|//0.0/|P2262/0.5$$,0.3021,2.2630838744164533e-07,0,0.0,,0.0,,2.0202658561174758e-05
0,16,RRS Bransfield,1970-01-01|Henry Robb|United Kingdom|6.7,RRS Bransfield,Q13200766,Etti R.S.,"E. R.S.|R.S., E. ",fuzzy-augmented,,2.8423258514033433e-09,12.939732,Q7277659,RRS Bransfield,-1,0.5166666666666666,0.5166666666666666,0.4047619047619047,0.1428571428571429,0.0,0.0,|||P2262,0.0|0.0|0.0|0.5$$,//0.0/|//0.0/|//0.0/|P2262/0.5$$,0.3021,1.7541106150326448e-07,0,0.0,,0.0,,9.294481060351245e-06
0,16,RRS Bransfield,1970-01-01|Henry Robb|United Kingdom|6.7,RRS Bransfield,Q13368185,Iphimediella bransfieldi,,fuzzy-augmented,species of crustacean,2.8423258514033433e-09,14.4000025,Q7277659,RRS Bransfield,-1,0.7332070707070708,0.0,0.3884920634920634,0.4583333333333333,0.0,0.0,|||P2262,0.0|0.0|0.0|0.5$$,//0.0/|//0.0/|//0.0/|P2262/0.5$$,0.3021,1.952064945529523e-07,0,0.0,,0.0,,8.107317626127042e-06
0,16,RRS Bransfield,1970-01-01|Henry Robb|United Kingdom|6.7,RRS Bransfield,Q13481922,Alison Branfield,"Glenie, A. |A. J. Branfield|A. Glenie|A. Jean Branfield|Alison J. Branfield|A. Branfield|Alison Jean Branfield|Branfield, A. |Alison Glenie|Branfield, A. J. ",fuzzy-augmented,badminton player,9.243042793666102e-09,18.490955,Q7277659,RRS Bransfield,-1,0.74,0.7111111111111111,0.7637987012987013,0.625,0.0,0.0,|||P2262,0.0|0.0|0.0|0.5$$,//0.0/|//0.0/|//0.0/|P2262/0.5$$,0.3021,8.151398694414569e-07,0,0.0,,0.0,,1.3974827197671402e-05
0,16,RRS Bransfield,1970-01-01|Henry Robb|United Kingdom|6.7,RRS Bransfield,Q1468014,Fritz Ris,"Ris, F. |F. Ris",fuzzy-augmented,,2.8423258514033433e-09,12.610797,Q7277659,RRS Bransfield,-1,0.6472222222222221,0.5194444444444444,0.5708994708994709,0.1428571428571429,0.0,0.0,|||P2262,0.0|0.0|0.0|0.5$$,//0.0/|//0.0/|//0.0/|P2262/0.5$$,0.3021,1.7095201725755862e-07,0,0.0,,0.0,,6.432366262743017e-06
0,16,RRS Bransfield,1970-01-01|Henry Robb|United Kingdom|6.7,RRS Bransfield,Q14712037,Blandfield,,fuzzy-augmented,"human settlement in Virginia, United States of America",3.15702281512662e-09,16.666666,Q7277659,RRS Bransfield,-1,0.60375,0.0,0.7904761904761904,0.5714285714285714,0.1111111111111111,0.0,||P17|P2262,0.0|0.0|0.7718|0.5$$,//0.0/|//0.0/|P17/Q30/0.7718/united states|P2262/0.5$$,0.5992,2.509483143207374e-07,0,0.0,,0.0,,1.9286981114419177e-05
0,16,RRS Bransfield,1970-01-01|Henry Robb|United Kingdom|6.7,RRS Bransfield,Q1549911,Peter Wolf,"P. Wolf|Peter Blankfield|Blankfield, P. |Wolf, P. |P. Blankfield",fuzzy-augmented,American rock singer,9.26188126812386e-09,14.322344,Q7277659,RRS Bransfield,-1,0.225,0.44,0.4785714285714286,0.1428571428571429,0.0,0.0,||P264|P2262,0.0|0.0|0.9167|0.5$$,//0.0/|//0.0/|P264/Q183412/0.9167/emi united kingdom|P2262/0.5$$,0.3938,6.326611114055923e-07,0,0.0,,0.0,,1.2816994967579376e-05
0,16,RRS Bransfield,1970-01-01|Henry Robb|United Kingdom|6.7,RRS Bransfield,Q16067598,Jack Branfield,"J. Branfield|Branfield, J. ",fuzzy-augmented,English footballer (1891-?),2.8423258514033433e-09,13.851393,Q7277659,RRS Bransfield,-1,0.7228703703703703,0.6103703703703703,0.7761904761904762,0.6428571428571428,0.0,0.0,||P27|P2262,0.0|0.0|1.0|0.5$$,//0.0/|//0.0/|P27/Q145/1.0/united kingdom|P2262/0.5$$,0.5142,1.8776954185982272e-07,0,0.0,,0.0,,1.9714414520421997e-05
0,16,RRS Bransfield,1970-01-01|Henry Robb|United Kingdom|6.7,RRS Bransfield,Q16973837,Discovery|RRS Discovery,,fuzzy-augmented,British Royal Research Ship currently in service as of 2013,3.800186771133021e-09,14.679758,Q7277659,RRS Bransfield,-1,0.7398148148148148,0.0,0.6872710622710624,0.3571428571428571,0.0,0.0,||P8047|P2262,0.0|0.0|1.0|0.9851,"//0.0/|//0.0/|P8047/Q145/1.0/united kingdom|P2262//0.9851/""""6.6""""",1.0,2.660612750538225e-07,0,0.0,,0.0,,5.593638888967689e-06
0,16,RRS Bransfield,1970-01-01|Henry Robb|United Kingdom|6.7,RRS Bransfield,Q17077421,sistema de respuesta rápida|rapid response system,RRS|sistema de respuesta rapida,fuzzy-augmented,tool implemented in hospitals designed to identify and respond to patients with early signs of clinical deterioration on non-intensive care units,2.8423258514033433e-09,17.447372,Q7277659,RRS Bransfield,-1,0.5777777777777777,0.8694444444444445,0.5793650793650794,0.1904761904761904,0.0,0.0,|||P2262,0.0|0.0|0.0|0.5$$,//0.0/|//0.0/|//0.0/|P2262/0.5$$,0.3021,2.3651664833261887e-07,0,0.0,,0.0,,7.749128599243704e-06
0,16,RRS Bransfield,1970-01-01|Henry Robb|United Kingdom|6.7,RRS Bransfield,Q17511798,Brassfield Limestone,,fuzzy-augmented,,2.8423258514033433e-09,16.647701,Q7277659,RRS Bransfield,-1,0.7405555555555554,0.0,0.6270562770562771,0.25,0.0,0.0,||P17|P2262,0.0|0.0|0.7718|0.5$$,//0.0/|//0.0/|P17/Q30/0.7718/united states|P2262/0.5$$,0.5992,2.2567630488784144e-07,0,0.0,,0.0,,4.39260111306794e-06
0,16,RRS Bransfield,1970-01-01|Henry Robb|United Kingdom|6.7,RRS Bransfield,Q1839180,Braishfield,"Braishfield, Hampshire",fuzzy-augmented,village in the United Kingdom,1.7683327097764283e-08,13.681495,Q7277659,RRS Bransfield,-1,0.7999242424242424,0.7179629629629629,0.7462722462722463,0.5714285714285714,0.4,0.0,||P17|P2262,0.0|0.0|1.0|0.5$$,//0.0/|//0.0/|P17/Q145/1.0/united kingdom|P2262/0.5$$,0.6871,1.1538659733239482e-06,0,0.0,,0.0,,7.029012340353802e-05
0,16,RRS Bransfield,1970-01-01|Henry Robb|United Kingdom|6.7,RRS Bransfield,Q18973059,PF3D7_1218600|RRS,PFL0900c,fuzzy-augmented,,6.59042102257863e-09,16.497108,Q7277659,RRS Bransfield,-1,0.8694444444444445,0.30625,0.8166666666666667,0.2142857142857143,0.0,0.0,|||P2262,0.0|0.0|0.0|0.5$$,//0.0/|//0.0/|//0.0/|P2262/0.5$$,0.3021,5.185358739021825e-07,0,0.0,,0.0,,3.77036985810264e-06
