column,row,label,context,label_clean,kg_id,kg_labels,kg_aliases,method,kg_descriptions,pagerank,retrieval_score,GT_kg_id,GT_kg_label,evaluation_label,GT_kg_description
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q18516276,Giuseppe Patta|Vice-Questore Patta,Giuseppe Patta,fuzzy-augmented,,1.3332564034869737e-08,14.149791,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q16931406,Asedio de Chittorgarh|siège de Chittorgarh|Siege of Chittorgarh,siege de Chittorgarh,fuzzy-augmented,,4.605351594589574e-09,14.0934725,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q31617141,Monte Patada|monte Patada,,fuzzy-augmented,mountain in Italy,3.5396131256502836e-09,13.949957,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q4660956,A pata da gazela|A Pata da Gazela,A pata da gazela,fuzzy-augmented,novel by José de Alencar,3.5396131256502836e-09,13.759745,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q3894832,A Patada|Papersera,A patada,fuzzy-augmented,,3.5396131256502836e-09,13.206314,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q22340591,Berhampur Patta,Berhampur Patta (Phoda Kumbha) Saree & Joda,fuzzy-augmented,,3.5396131256502836e-09,13.143889,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q2049876,Pantheia,Pantea,fuzzy-augmented,wife of Abradatas,4.084301032934845e-09,12.9933,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q3454494,Päelda,,fuzzy-augmented,"village in Muhu Rural Municipality, Saare County, Estonia",3.5396131256502836e-09,12.488974,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q1648519,Lowkick|Coup de pied bas|Calcio basso|Patada baja|Low kick,Low kick|Low-kick,fuzzy-augmented,Martial arts strike,3.5396131256502836e-09,12.29966,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q26156707,Double Kick|Doppiocalcio|Doble Patada|Double Pied|Doppelkick,,fuzzy-augmented,Pokémon move,3.5396131256502836e-09,12.29966,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q26156709,Jump Kick|Calciosalto|Pied Sauté|Sprungkick|Patada Salto,Pied Saute,fuzzy-augmented,Pokémon move,3.5396131256502836e-09,12.29966,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q26156710,Calciorullo|Fegekick|Mawashi Geri|Patada Giro|Rolling Kick,,fuzzy-augmented,Pokémon move,3.5396131256502836e-09,12.29966,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q26156751,Balayage|Patada Baja|Low Kick|Fußkick|Colpo Basso,Fusskick,fuzzy-augmented,Pokémon move,3.5396131256502836e-09,12.29966,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q26156852,Triplocalcio|Triple Pied|Triple Patada|Dreifachkick|Triple Kick,,fuzzy-augmented,Pokémon move,3.5396131256502836e-09,12.29966,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q3276046,Flying kick|Voadora|Calcio volante|Patada voladora|Tobi-Geri,,fuzzy-augmented,,3.5396131256502836e-09,12.29966,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q4165161,roundhouse kick|patada giratoria|chute circular|Roundhouse-Kick|coup de pied circulaire|calcio circolare,round kick|turning kick,fuzzy-augmented,a kick in which the practitioner lifts their knee while turning the supporting foot and body in a semicircular motion,6.5746362345712295e-09,12.29966,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q964444,cruz patada|Tatzenkreuz|croix pattée|cross pattée|cruz pátea,cross paty|cruz pate|cross pattee|cross patty|croix pattee|cruz patea|cruz paté|cross formee|auch Templer- und Kanonenkreuz genannt|cross formée|cross formy,fuzzy-augmented,"type of cross which has arms narrow at the centre, and broader at the perimeter",1.1209022553023953e-07,12.29966,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q28957242,Margaret De Patta,"Margaret Strong de Patta|Patta, M. S. D.|Margaret S. De Patta Bielawski|Margaret Strong De Patta|Patta, M. D.|M. S. D. Patta|Margaret Strong D. Patta Bielawski|Margaret S. De Patta|M. S. D. P. Bielawski|Margaret Strong D. Patta|Margaret D. Patta|Margaret Strong De P. Bielawski|Bielawski, M. S. D. P.|Margaret Strong De Patta Bielawski|M. D. Patta|Margaret S. de Patta",fuzzy-augmented,"American, 1903-1964; artist",4.849318066656398e-09,12.248304,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q27844181,Cerro La Patada,,fuzzy-augmented,mountain in Mexico,3.5396131256502836e-09,12.135723,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q17219047,Patta Potta Monta,,fuzzy-augmented,television anime,3.5396131256502836e-09,11.553555,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q20234240,,,fuzzy-augmented,human settlement in Mexico,3.5396131256502836e-09,11.398401,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q52928556,Via Tirso - Pattada|scuola primaria di via Tirso - Pattada,,fuzzy-augmented,primary school in Pattada in the province of Sassari (Italy) [school id: SSEE806034],4.3897870583165565e-09,11.398401,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q70609486,Patoda Branch Post Office,,fuzzy-augmented,,3.5396131256502836e-09,10.739076,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q70614823,Patoda Branch Post Office,,fuzzy-augmented,,3.5396131256502836e-09,10.739076,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q70187243,Patoda Branch Post Office,,fuzzy-augmented,,3.5396131256502836e-09,10.739076,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q71356082,Patoda Branch Post Office,,fuzzy-augmented,,3.5396131256502836e-09,10.739076,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q71356085,Patoda Branch Post Office,,fuzzy-augmented,,3.5396131256502836e-09,10.739076,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q71357557,Patoda Branch Post Office,,fuzzy-augmented,,3.5396131256502836e-09,10.739076,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q71378903,Patoda Branch Post Office,,fuzzy-augmented,,3.5396131256502836e-09,10.739076,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q71389001,Patoda Branch Post Office,,fuzzy-augmented,,3.5396131256502836e-09,10.739076,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q71389005,Patoda Branch Post Office,,fuzzy-augmented,,3.5396131256502836e-09,10.739076,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q71389008,Patoda Branch Post Office,,fuzzy-augmented,,3.5396131256502836e-09,10.739076,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q61081313,Paenda|PÆNDA|Pænda,Paenda|Gabriela Horn|Pænda,fuzzy-augmented,Austrian singer,5.682902297971947e-09,10.65335,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q2624660,Patta Chitra|Pattachitra,Patachitra,fuzzy-augmented,"Traditional painting of West Bengal and  Odisha, India.",3.5396131256502836e-09,10.633157,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q7235193,Potta Potti,,fuzzy-augmented,2011 film by Yuvaraj Dhayalan,3.5396131256502836e-09,10.633157,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q570364,patada de inicio|calcio d\inizio|kick-off|Anstoß,Anstoss|Ehrenanstoß|Ehrenanstoss,fuzzy-augmented,method of restarting play in association football,3.5396131256502836e-09,10.41923,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q1137224,Patta|Nulle|draw|Remis|tablas|empate,Tablas|Patta per accordo|Échec perpétuel|Remisieren|Echec perpetuel,fuzzy-augmented,result of a chess game ending in a tie,1.171461548060439e-08,10.322696,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q168432,Anker|âncora|ancre|anchor|ancla|àncora,Schiffsanker|Bugel-Anker|Anker auf|⚓|Heuss-Anker|Bügel-Anker|Ancoras|Ankerbauart|Draggen|Admiralitätsanker|Danforth-Anker|Dregganker|Stockanker|ancora|áncoras|ancore|Pilzanker|áncora|Pflugschar-Anker|patta|Bruce-Anker|ancoras|Âncoras|Admiralitatsanker,fuzzy-augmented,mooring device,1.8994415637356165e-07,10.322696,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q182493,Paktiyâ|Paktia|Paktiyā,Provincia de Patkia|Paktia Province|Provincia de Paktia|Paktiya|Provincia de Paktiya|Province de Paktia|Paktia|Provincia de Paktiyā|AF-PIA,fuzzy-augmented,province of Afghanistan,1.166459048157794e-06,10.046726,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q60838206,stazione di Pattada|Pattada railway station,,fuzzy-augmented,train station in Italy,4.665555134358191e-09,9.925579,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q31617119,Rocca de sa Pattada|rocca de sa Pattada,,fuzzy-augmented,mountain in Italy,3.5396131256502836e-09,9.898857,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q31634320,punta de sa Pattada|Punta de sa Pattada,,fuzzy-augmented,mountain in Italy,3.5396131256502836e-09,9.898857,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q52742423,Pattada - S.M. Grazia Deledda,,fuzzy-augmented,primary school in Pattada in the province of Sassari (Italy) [school id: SSMM806033],4.3897870583165565e-09,9.898857,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q1126275,Pakora,Pakoda|Bhajiya|Bhajji|Bajji|Fakkura|Pakodi|Bhaji|Pakoras|Ponako,fuzzy-augmented,Piece of meat or vegetable from the Indian subcontinent,3.5396131256502836e-09,9.732438,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q48879707,Uma Patada Com Carinho,,fuzzy-augmented,,3.5396131256502836e-09,9.635862,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q70608893,Dongar Patoda Branch Post Office,,fuzzy-augmented,,3.5396131256502836e-09,9.630716,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q69400421,Maharashtra Gramin Bank Patoda branch,,fuzzy-augmented,Bank in India,3.5396131256502836e-09,9.630716,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q69697685,Patoda Sub Post Office (Beed),,fuzzy-augmented,,3.5396131256502836e-09,9.630716,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q69715927,Patoda Sub Post Office (Sikar),,fuzzy-augmented,,3.5396131256502836e-09,9.630716,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q71357562,Patoda Mav Branch Post Office,,fuzzy-augmented,,3.5396131256502836e-09,9.630716,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q4723287,Alfred Petersson,"Petersson, A.|A. Petersson",fuzzy-augmented,Swedish politician and minister of agriculture,2.5013611378791228e-08,9.531792,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q16614526,Otra patada en los huevos,,fuzzy-augmented,1996 album,5.199472706661494e-09,9.419634,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q10264115,Dante Heroico Fortunato de Patta,"Dante Heroico F. de Patta|Dante Heroico Fortunato de Patta|Dante Heróico Fortunato de Patta|Dante Heroico Fortunato D. Patta|Dante H. Fortunato de Patta|Patta, D. H. F. D.|D. H. F. D. Patta",fuzzy-augmented,Brazilian politician,3.5396131256502836e-09,9.023699,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q73606925,Central Bank Of India Patoda branch,,fuzzy-augmented,Bank in India,3.5396131256502836e-09,8.729738,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q65992123,"State Bank of India, Patoda branch",,fuzzy-augmented,,3.5396131256502836e-09,8.729738,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q69400366,Maharashtra Gramin Bank Patoda Amba branch,,fuzzy-augmented,Bank in India,3.5396131256502836e-09,8.729738,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q65990660,"State Bank of India, Patoda branch",,fuzzy-augmented,,3.5396131256502836e-09,8.729738,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q73656915,"Yes Bank, Osmanabad Dcc Patoda Branch",,fuzzy-augmented,Branch of Yes Bank,3.5396131256502836e-09,8.729738,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q153998,Loveparade|LoveParade|Love Parade,Loveparade|Love-Parade|Love parade|Love Parade,fuzzy-augmented,Technoparade in Berlin,8.232082550960748e-09,8.567741,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q1936704,Mingun Pahtodawgyi|Mingun-Pagode,,fuzzy-augmented,,3.5396131256502836e-09,8.567741,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q2641555,"Pagoda de plata|Silver Pagoda, Phnom Penh",,fuzzy-augmented,,4.461086454499781e-09,8.567741,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q817250,Pattadakal,Raktapur|Group of Monuments at Pattadakal|Petirgal|Pattada-Kisuvolal,fuzzy-augmented,World Heritage site with 7th and 8th century temples,3.915697016105814e-09,8.101931,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q3674217,chiesa di Santa Sabina|Santa Sabina,chiesa di Santa Sabina in Pattada,fuzzy-augmented,"church building in Pattada, Italy",3.5396131256502836e-09,7.947901,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q5879906,Gina Cabrera,"Cabrera, G.|G. Cabrera|Luisa Georgina C. Parada|Luisa G. Cabrera Parada|Luisa Georgina Cabrera Parada",fuzzy-augmented,Cuban actress,3.5396131256502836e-09,7.5267744,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q495541,Desfile de la Victoria de Londres de 1946|London Victory Celebrations of 1946,,fuzzy-augmented,,0.0,7.4683237,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q99400608,"Padmabhushan Vasantdada Patil, Arts and Science College, Patoda",,fuzzy-augmented,,3.5396131256502836e-09,7.3538036,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q244731,Murraya koenigii|Kaloupilé|Currybaum,Feuille de curry|Caril|Curryblatter|Arbol de curry|Kaloupile|Chalcas koenigii|Bergera koenigii|Karipoulé|Curryblatt|Caloupile|Murraya koenigii|Curryblätter|Arbol del curry|Karipoule|Árbol del curry|Árbol de curry|Caloupilé,fuzzy-augmented,Subtropical tree with leaves used culinarily,3.2015335600486614e-08,6.708256,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q1192804,Pagoda Kyaiktiyo|Kyaiktiyo Pagoda|rocher d\Or|Goldener Fels,Golden Rock|Kyaiktiyo-Pagode|Pagode Kyaiktiyo,fuzzy-augmented,"small pagoda (7.3 metres (24 ft)) built on the top of a granite boulder covered with gold leaves, and legend has it that it is precariously perched on a strand of the Buddha\s hair",3.5396131256502836e-09,6.618973,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q99400543,"Jai Bhavani Shikshan Prasarak Mandal\s College of Arts, Patoda",,fuzzy-augmented,,3.5396131256502836e-09,6.3525486,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q1005868,Xá Lợi Pagoda|Pagoda Xá Lợi|Xá-Lợi-Pagode|Pagode Xá Lợi,Xa-Loi-Pagode|Xa Loi Pagoda|Pagode Xa Loi,fuzzy-augmented,,3.5396131256502836e-09,5.9430847,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q2378829,Desfile militar germano-soviético em Brest-Litovsk|Desfile militar alemán-soviético en Brest-Litovsk|German–Soviet military parade in Brest-Litovsk|Parade militaire germano-soviétique à Brest-Litovsk,Desfile militar aleman-sovietico en Brest-Litovsk|Parade militaire germano-sovietique a Brest-Litovsk|Desfile militar germano-sovietico em Brest-Litovsk|German-Soviet military parade in Brest-Litovsk,fuzzy-augmented,,3.5396131256502836e-09,5.4190702,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q79099820,Hashini Prabodha,"H. Prabodha|Balasooriya Mudiyanselage Hashini Prabodha Balasooriya|Hashini Balasooriya|Hashini Praboda|Paboda, H.|Hashini Paboda|H. Balasooriya|Balasooriya Mudiyanselage H. Prabodha Balasooriya|Balasooriya Mudiyanselage Hashini P. Balasooriya|H. Praboda|Balasooriya, H.|H. Paboda|B. M. H. P. Balasooriya|Balasooriya M. Hashini Prabodha Balasooriya|Praboda, H.|Prabodha, H.",fuzzy-augmented,,3.5396131256502836e-09,4.923068,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q5448087,Figures of Argentine tango|figuras de tango,,fuzzy-augmented,,0.0,2.3474598,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q22082786,Pattia,,fuzzy-augmented,"village in Andaman and Nicobar Islands, India",3.5396131256502836e-09,17.084743,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q15621263,Patten|patten,patten,fuzzy-augmented,British musician,5.449880498724156e-09,13.362646,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q7126066,Pakthas,Pactyans,fuzzy-augmented,,0.0,13.004992,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q23861260,Patta,,fuzzy-augmented,article in Otto\s encyclopedia,3.5396131256502836e-09,12.340721,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q24696220,Patuda,,fuzzy-augmented,"stream in Brong-Ahafo Region, Ghana",3.5396131256502836e-09,12.12903,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q2260588,Patra,Patra,fuzzy-augmented,Jamaican dancehall singer,3.5396131256502836e-09,12.026381,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q2187393,Panda,Pieter Hooghoudt|Panda Drum & Bass|Panda,fuzzy-augmented,Dutch electronic music artist,3.5396131256502836e-09,12.026381,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q23040762,Panda,Pasi Tapio Nikander|Pasi T. Nikander|Panda,fuzzy-augmented,Finnish bass guitarist,3.5396131256502836e-09,12.026381,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q1893171,Tupolew PAK-DA|Sukhoi PAK DA|PAK DA,PAK-DA|Tupolev PAK DA,fuzzy-augmented,proposed Russian next-generation strategic bomber being developed by the Tupolev Design Bureau,3.5396131256502836e-09,10.717227,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q4036290,Clematis \Pagoda\|Clematis ‘Pagoda’,Clematis 'Pagoda'|Pagoda,fuzzy-augmented,Clematis cultivar,3.5396131256502836e-09,10.717227,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
0,13,Pattda,Pattada|D.A.Azuni - Budduso',Pattda,Q83549306,Dahlia \Pagoda\|Dahlia ‘Pagoda’,Dahlia 'Pagoda'|Pagoda,fuzzy-augmented,Dahlia cultivar,3.5396131256502836e-09,10.717227,Q52746114,Pattada,-1,kindergarten in Pattada in the province of Sassari (Italy) [school id: SSAA80603V]
