column,row,label,context,label_clean,kg_labels,kg_aliases,method,kg_descriptions,pagerank,retrieval_score,GT_kg_id,GT_kg_label,evaluation_label
0,10,orrian,Borriana|Ic Gaglianico,orrian,Robert Stuart Brock O\Brian,"R. S. B. OBrian|Robert S. Brock OBrian|Robert Stuart B. OBrian|OBrian, R. S. B.",fuzzy-augmented,,4.041058312924325e-09,13.871888,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,James Obrian,,fuzzy-augmented,,3.5396131256502836e-09,13.844969,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Patrick O’Brian|Patrick O\Brian,"Richard P. Russ|Les Aubreyades|P. OBrian|Patrick O'Brian|Patrick O\Brian|OBrian, P.|Aubrey-Maturin|Richard Patrick Russ",fuzzy-augmented,English novelist,2.927109111640646e-08,13.774648,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Rick Obrian Hernandez,"R. O. Hernandez|Rick O. Hernandez|Hernandez, R. O.",fuzzy-augmented,researcher,3.5396131256502836e-09,13.773428,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Circo Orrín,Circo Orrin,fuzzy-augmented,,3.5396131256502836e-09,13.660798,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Conor O\Brian|Konnor|Ryan Parmeter,Ryan O\Reilly|Conor O\Brian|Konnor|Ryan Parmeter,fuzzy-augmented,American professional wrestler,4.141814574058889e-09,13.559655,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Henry Orrion,"Orrion, H.|H. Orrion",fuzzy-augmented,"French politician, in world war II for example",4.358056767494702e-09,13.328046,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Paul O’Brien|Paul O\Brien,"P. OBrien|OBrien, P.|Paul O\Brian|Paul O'Brien|P. OBrian|OBrian, P.",fuzzy-augmented,actor,3.604744845269885e-09,13.24532,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Ken O\Brien,"OBrian, K.|K. OBrien|Kenneth O\Brien|K. OBrian|OBrien, K.|Ken O\Brian",fuzzy-augmented,animator,8.010669650294178e-09,13.24532,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Kathleen O\Brien,"OBrian, K.|K. OBrien|K. OBrian|OBrien, K.|Kathleen O\Brian",fuzzy-augmented,American programmer,3.5396131256502836e-09,13.24532,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,O\Brian,,fuzzy-augmented,family name,1.0661317980749659e-07,13.224207,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Morris O\Brian,,fuzzy-augmented,character from the television series 24,4.041764004025759e-09,13.224207,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,O\Brian Woodbine,"Woodbine, O.|O. Woodbine",fuzzy-augmented,Jamaican footballer,3.5396131256502836e-09,13.224207,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,McLoughlin v O\Brian,,fuzzy-augmented,,3.5396131256502836e-09,13.224207,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Potter-O\Brian House,,fuzzy-augmented,"building in Massachusetts, United States",3.5396131256502836e-09,13.224207,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Adelina Oprean,"Oprean, A.|A. Oprean|Oprean",fuzzy-augmented,,3.5396131256502836e-09,12.50247,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Mary Ann O\Brian Malkin,"Mary A. OBrian Malkin|Mary Ann O. Malkin|Malkin, M. A. O.|M. A. O. Malkin",fuzzy-augmented,American philanthropist,3.5396131256502836e-09,12.34886,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Orrin,,fuzzy-augmented,given name,2.75458759293891e-08,12.212893,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Donald O’Brien|Donald O\Brien,"Donald O'Brien|OBrien, D.|Donal O\Brian|Donal O\Brien|Donal O’Brien|Donald O\Brian|D. OBrien|Donal O'Brien|Donald O\Brien",fuzzy-augmented,Italian film and TV actor,1.0202252754074802e-08,12.1729,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Oranyan,Oranian,fuzzy-augmented,Yoruba king,3.5396131256502836e-09,12.0250025,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,avenue O\Brien,Boulevard Obrien,fuzzy-augmented,"thoroughfare in Montreal, Canada",3.5396131256502836e-09,11.808968,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Rose M. J. C. O\Brian-McSwiney,"Rose M. J. C. OBrian-McSwiney|R. M. J. C. OBrian-McSwiney|OBrian-McSwiney, R. M. J. C.",fuzzy-augmented,Peerage person ID=459586,4.38187652165089e-09,11.788304,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,O\Brian White,"White, O.|O. White",fuzzy-augmented,Jamaican footballer,3.5396131256502836e-09,11.582203,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Orrin Frink,"Orrin Frink, Jr.|O. Frink|Frink, O.",fuzzy-augmented,mathematician,1.7222684015351046e-08,11.570436,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Genocídio armênio|genocidio armeno|genocidio armenio|Armenian genocide|Völkermord an den Armeniern|génocide arménien,Armenierfrage|Massacre dos armênios|Genocide armenien - Lettre ouverte de l\International Association of Genocide Scholars|Armenischer Genozid|Holocausto armênio|Holocausto armenio|olocausto degli Armeni|massacro degli Armeni|Massacre dos armenios|Great Crime|Holocausto arménio|Holocausto dos arménios|Volkermord an Armeniern|Genocídio armeniano|Armenierverfolgung|genocidio degli Armeni|Génocide arménien - Lettre ouverte de l\International Association of Genocide Scholars|Genocidio armeniano|Génocide des Arméniens|Armenian Holocaust|negazionismo del genocidio Armeno|Genocídio Arménio|Armenozid|Genocide des Armeniens|Volkermord an den Armeniern|Genozid an den Armeniern|Holocausto dos armênios|genocide armenien|Völkermord an Armeniern|Gran calamidad|Medz Yeghern|Holocausto dos armenios|Massacre armenio|Massacre armênio|Genocidio armenio|Massacre dos arménios|Genocidio Armenio|Masacre armenia|Armenian genocide|Armenian Massacre|Armenian Massacres,fuzzy-augmented,systematic killing of Armenians residing in the Ottoman Empire,2.3809512628296853e-07,11.528954,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Marşall Obrian Mozes,Marsall Obrian Mozes,fuzzy-augmented,,3.5396131256502836e-09,11.526925,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Palazzo Piovene,Palazzo Piovene Orgian,fuzzy-augmented,"building in Vicenza, Italy",3.5396131256502836e-09,11.526019,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Lois B. O\Brien,"OBrian, L.|LB O\Brian|Lois O\Brian|OBrien, L. B.|L. OBrian|Lois B. OBrien|Lois Breimeier O\Brien|L. B. OBrien|L.B. O\Brian",fuzzy-augmented,U.S. entomologist,4.015473757898576e-09,11.1105585,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Bert Corbeau,"Bertram Orian . Iron Corbeau|Bertram Orian \Pig Iron\ Corbeau|Bertram Orian Pig I. Corbeau|Bertram O. Pig Iron Corbeau|B. Corbeau|Corbeau, B.",fuzzy-augmented,Canadian ice hockey player,3.5396131256502836e-09,10.691497,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Conan O’Brien|Conan O\Brien,"Conan O’Brien|C. C. OBrien|C. OBrien|OBrien, C.|Conan obrien|Conan Christopher O'Brien|Conan O'Brien|Conan C. OBrien|Conan Christopher O’Brien|Conan Christopher O\Brien|Conan O\Brien|OBrien, C. C.",fuzzy-augmented,American television show host and comedian,2.1981538358398645e-08,10.611804,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,László Orczán,"Laszlo Orczan|L. Orczán|Orczán, L.",fuzzy-augmented,Hungarian track cyclist and speed skater,4.102259490141358e-09,10.611804,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Wesley Shepard,"Orrin W. Shepard|W. Shepard|Orrin Wesley Shepard|Shepard, W.",fuzzy-augmented,American conductor,3.5396131256502836e-09,10.591637,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,"Orrin Elmer Dunlap, Jr.|\Orrin Elmer Dunlap, Jr.\|Orrin Elmer Dunlap","Dunlap, O. E.|O. E. D. Jr.|Orrin Elmer D. Jr.|Jr., O. E. D.|O. E. Dunlap|Orrin E. Dunlap|Orrin Elmer Dunlap, Jr.|Orrin E. Dunlap, Jr.",fuzzy-augmented,,3.5396131256502836e-09,10.382705,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Ognyan Gerdzhikov|Ognjan Gerdschikow|Ognyan Guerdjikov|Ognjan Gerdžikov,"Gerdzhikov, O.|Ognian Stefanov Gerdzhikov|O. Gerdzhikov|Ognyan Gerdzhikov|Ognjan Gerdzikov|Ognyan Stefanov Guerdjikov",fuzzy-augmented,"Bulgarian jurist and politician, Prime Minister of Bulgaria",6.503090001859829e-07,10.345103,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Hugh O\Brian Youth Leadership Foundation,,fuzzy-augmented,,3.710276979172802e-09,10.326969,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Kerry O’Brien|Kerry O\Brien,"Kerry O'Brien|K. OBrien|Kerry D. OBrien|OBrien, K. D.|OBrien, K.|K. D. OBrien|Kerry Dennis O\Brien",fuzzy-augmented,Australian athlete,3.5396131256502836e-09,10.302923,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Robert O\Brien,"OBrien, R.|R. OBrien",fuzzy-augmented,artist,3.5396131256502836e-09,10.302923,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Oeripan,,fuzzy-augmented,given name,3.790335719287304e-09,10.177409,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Michael Öhrman,"M. Öhrman|Öhrman, M.",fuzzy-augmented,Swedish association football player,3.5396131256502836e-09,10.177409,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Collected Short Stories,,fuzzy-augmented,1994 short story collection by Patrick O\Brian,0.0,9.763711,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,,,fuzzy-augmented,,0.0,9.648708,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,,,fuzzy-augmented,,0.0,9.648708,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Katholikos der Armenischen Apostolischen Kirche|catholicos de l\Église apostolique arménienne|Catholicos of Armenia|patriarcas catholicós de la Iglesia Apostólica Armenia|catholicoi di Armenia,patriarche d\Arménie|catholicos de l\Eglise apostolique armenienne|patriarcas catholicos de la Iglesia Apostolica Armenia|patriarche d\Armenie,fuzzy-augmented,,4.244967975718558e-08,9.648708,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Danielle O\Brien,"D. OBrien|OBrien, D.",fuzzy-augmented,Australian ice dancer,1.1971952165283712e-08,9.625797,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Ørjan Berg,"Ø. Berg|Berg, Ø.",fuzzy-augmented,Norwegian footballer,4.5910205723951e-09,9.602018,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Willis H. O\Brien|Willis O\Brien|Willis O’Brien,"OBrien, W. H.|Willis H. OBrien|Willis O\Brien|W. H. OBrien|Willis O'Brien|OBrien, W.|Willis H. O\Brien|Willis Harold O\Brien|Willis O’Brien|W. OBrien",fuzzy-augmented,American animator,1.1476710120645241e-08,9.499748,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Margaret O\Brien|Margaret O’Brien,"M. OBrien|Margaret O\Brien|Margaret O'Brien|OBrien, M.",fuzzy-augmented,"American film, television and stage actress",7.686717438476939e-09,9.499748,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Kate O\Brien|Kate O’Brien,"K. OBrien|Kate O'Brien|Kate O\Brien|OBrien, K.",fuzzy-augmented,"Irish novelist, playwright and activist",7.77175950697049e-09,9.499748,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Shane O’Brien|Shane O\Brien,"OBrien, S.|S. OBrien|Shane O'Brien",fuzzy-augmented,Canadian ice hockey player,3.5396131256502836e-09,9.499748,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Orghana Qatun|Orghana,Ergene Khatun|Orghana,fuzzy-augmented,Oirat princess,9.066077133317546e-09,18.171322,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Ditylenchus,,fuzzy-augmented,genus of worms,4.3028206180302384e-08,16.25624,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Cambrien|Kambrium|Cambrian|Cámbrico|Cambriano,Cambrian period|Período Cambriano|Cambriano|Cambrico|Cambriene|periodo Cámbrico|Mittelkambrium|periodo Cambrico|Periodo Cambriano|Cambrica|período Cámbrico|sistema Cámbrico|período Cambrico|Unterkambrium|Mittelkambrisch|Câmbrica|Câmbrico|sistema Cambrico|Cambriana,fuzzy-augmented,first period of the Paleozoic era,3.085440268135024e-07,16.25624,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Guardsman,,fuzzy-augmented,Fictional comic book character,3.5396131256502836e-09,16.13274,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,"Aryan, Razavi Khorasan",,fuzzy-augmented,village in Iran,3.5396131256502836e-09,15.605992,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Orrin Olsen,"Olsen, O.|O. Olsen",fuzzy-augmented,American gridiron football player and athletics competitor,3.5396131256502836e-09,15.4874325,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Orrin,"Orrin, North Dakota",fuzzy-augmented,unincorporated community in North Dakota,3.5396131256502836e-09,15.4874325,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Orria,,fuzzy-augmented,Italian comune,2.67573705353777e-08,15.4874325,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,O\Brien,OBrien,fuzzy-augmented,jockey,3.5396131256502836e-09,13.817648,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Ouafa Rian,"Rian, O.|O. Rian",fuzzy-augmented,,3.5396131256502836e-09,13.817648,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Ottino Ian,"Ian, O.|O. Ian",fuzzy-augmented,,3.915697016105814e-09,13.817648,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Orian,,fuzzy-augmented,family name,3.5396131256502836e-09,13.490303,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Rey Uriens|Urien,Uriens|Urien di Rheged|Urien del Rheged|Urien von Rheged|Orian|Urien Rheged,fuzzy-augmented,6th-century king of Rheged,1.2804787994111925e-08,11.580308,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Mervyn Spence,"Spence, M.|M. Spence|M. S. Spence|Spence, M. .|Mervyn \Spam\ Spence|O\Ryan|Mervyn S. Spence|Spence, M. S.|Mervyn . Spence|Mervyn Spam Spence|M. . Spence",fuzzy-augmented,Northern Irish bassist,4.5425035001983664e-09,11.3826885,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Ölrain,Olrain,fuzzy-augmented,mountain,3.5396131256502836e-09,11.3826885,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Antonina Ordina,"Antonina Gennadiyevna Ordina|A. G. Ordina|A. Ordina|Ordina, A.|Ordina, A. G.|Antonina G. Ordina",fuzzy-augmented,"USSR, from 1991 Russian and from 1994 Swedish, cross-country skier",3.5396131256502836e-09,11.367255,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Rial,O Rial|Rial (Pantinobre)|Rial (Pantiñobre),fuzzy-augmented,"human settlement in Arzúa, A Coruña Province, Spain",3.5396131256502836e-09,10.68072,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Orcein|orceina|Orceína|Orcéine|orcein,E 182|Rojo cítrico 3|182|Orseille orceine|urchilla|7-Hydroxy-2-phenoxazon|Orcina|archil|Rojo citrico 3|E121|E182|Orseille orcéine|Orceine|C.I. Natural Red 28|7-Amino-2-phenoxazim|C28H24N2O7|lacmus|7-Amino-2-phenoxazon|orchil|Orceina,fuzzy-augmented,a variable mixture of chemical compounds isolated from lichens,4.972090453653873e-09,10.68072,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,orgy|Orgie|orgie|orgia|Orgía|Orgia,Sexo coletivo|Orgiastici|Orgiastisch|Orgiastico|Orgiaco|Orge|Orgías|Orgíaco|Orgiástico|Orgias|Orgia,fuzzy-augmented,sex party where guests freely engage in open and unrestrained sexual activity or group sex,8.3417646472237e-09,10.68072,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,(4540) Oriani|4540 Oriani,(4540) Oriani|Oriani,fuzzy-augmented,asteroid,4.547310258683214e-09,10.355804,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,oregano|Origanum vulgare|Oregano|Orégano,Gemeiner Dost|Echter Dost|Oreganin|Origanum loureiroi|Wilder Majoran|Origanum strobilaceum|Origanum vulgare subsp viride|Dostenkraut|Oregao|Origano|Origanum oblongatum|Hissopo|Oregaos|Oregano|Orégão|Origan|Origanum minus|Origanum angustifolium|Origanum barcense|wild marjoram|Gewöhnlicher Dost|Marjolaine sauvage|Urégano|Origanum creticum|Origanum purpurescens|Origanum vulgare|Origanum pruinosum|Furiegano|Uregano|Origanum humile|Gewohnlicher Dost|Orégãos|Origanum virens|Origanum anglicum,fuzzy-augmented,species of flowering plant of genus Origanum in the mint family (Lamiaceae); a culinary herb,3.799231488370738e-08,10.355804,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Oriano sopra Ticino,Oriano,fuzzy-augmented,"human settlement in Sesto Calende, Province of Varese, Lombardy, Italy",5.167030687985126e-09,9.650256,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Salustia Orbiana|Orbiane|Orbiana|Sallustia Orbiana|Salústia Orbiana,"Sallustia|Orbiana, S.|S. Orbiana|Barbia Orbiana|Sallustia Orbiana|Orbiana",fuzzy-augmented,first wife of Alexander Severus,5.769352349348827e-09,9.650256,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,European windstorm|tempête hivernale en Europe|Orkan|tempestade de vento europeia|tormenta de viento europea,orkan|tempete hivernale en Europe,fuzzy-augmented,type of storm,5.9555465817737736e-08,9.36455,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,The Hurricane|… dann kam der Orkan|Uragano,The Hurricane|Hurricane|... dann kam der Orkan|Uragano (film),fuzzy-augmented,"1937 film by Stuart Heisler, John Ford",3.6399021631050916e-09,9.36455,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Orrorin tugenensis|Orrorin,Praeanthropus tugenensis|Millennium-Mann|Orrorin tugenensis|Millennium Mann|O. tugenensis|O tugenensis,fuzzy-augmented,6-million-year-old hominid discovered in 2000 in Kenya,4.7430815751079824e-09,9.085661,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Orhan I|Orhan I.|Orhan,Orkan I|Orkhan|Orhan|Orkán I|Sultan Orhan,fuzzy-augmented,bey of the nascent Ottoman Empire,3.3457514049558824e-08,8.428095,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Edirne,Andrinople|Adrianopoli|Uscudama|Odrisas|Adrianopel|Adrianople|Andrianopol|Hadrianopolis|Adrianopla|Adrianopolis|Ódrisas|Odrin|Adrianoupolis|Adrianopólis|Hadrianopel|Adrianopole|Hadrianopulis|Adrianópolis|Andrinopla,fuzzy-augmented,city in Turkey,9.09428710041069e-07,8.428095,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Opiano de Anazarba|Oppien de Corycos|Oppiano di Anazarbo|Oppian,"Oppianos|Oppien d\Anazarbe|Oppianus|Oppian O. Corycus|Corycus, O. O.|Oppian of Corycus|Oppien de Cilicie|Oppian|Opiano de Cilicia|O. O. Corycus|Opiano de Córico|Oppiano di Corico|Opiano de Corico",fuzzy-augmented,2nd-century Greco-Roman poet,7.861103378240264e-09,7.868784,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Brian O\Nolan|Brian O’Nolan|Flann O\Brien,"Brian O\Nolan|Brian O'Nolan|Flann O'Brien|Myles N. Gopaleen|Flann O’Brien|Myles N. gCopaleen|Flann O\Brien|George Knowall|Flann O\Brian|ONolan, B.|Myles na Gopaleen|Brother Barnabas|Myles na gCopaleen|B. ONolan",fuzzy-augmented,Irish writer,7.23295553137076e-09,7.868784,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Brendan O’Brien|Brendan O\Brien,"OBrien, B.|Brendan O\Brien|Brendan O'Brien|B. OBrien",fuzzy-augmented,American record producer,9.288643086421389e-08,7.868784,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Ed O\Brien,"Edward J. OBrien|E. OBrien|OBrien, E.|EOB|Edward John O\Brien",fuzzy-augmented,English guitarist and member of Radiohead,1.2132393670381985e-08,7.868784,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Liam O\Brien|Liam O’Brien,"OBrien, L.|Liam O'Brien|L. OBrien",fuzzy-augmented,American voice actor,8.344426185124211e-09,7.868784,Q52747154,Borriana,-1
0,10,orrian,Borriana|Ic Gaglianico,orrian,Fergal O\Brien|Fergal O’Brien,"Fergal O\Brien|F. OBrien|Fergal O'Brien|OBrien, F.",fuzzy-augmented,Irish snooker player,7.331357250665419e-09,7.868784,Q52747154,Borriana,-1
0,11,Cpestrano,Capestrano|Ic Navelli,Cpestrano,Guerrier de Capestrano|Krieger von Capestrano|Guerrero de Capestrano|Guerriero di Capestrano|Warrior of Capestrano,,fuzzy-augmented,,4.732459147270615e-09,24.406967,Q52746754,Capestrano,-1
0,11,Cpestrano,Capestrano|Ic Navelli,Cpestrano,Juan Capistrano|Johannes Capistranus|Giovanni da Capestrano|Jean de Capistran|John of Capistrano|João de Capistrano,"da Capestrano, S. Giovanni|Giovanni da Capistrano|John O. Capistrano|Juan de Capistrano|Capistrano, J. O.|Johannes Kapistran|of C. Saint Joannes|São João de Capistrano|Johannes, Saint Capistranus|da Capistrano, S. Giovanni|João Capistrano|Johannes, S. Capistranus|Johannes Capistran|Joao de Capistrano|de Capistrano, S. Iohannes|São João Capistrano|de Capistrano, Saint Iohannes|da C. Saint Gioanne|John, Saint Capistran|J. O. Capistrano|da C. Saint Giovanni|Capistranus, S. Johannes|Capistranus, Saint Johannes|de Capistrano, S. Johannes|Capistranus|Saint John O. Capistrano|Johannes von Capistrano|Kapistran, Saint Ivan|Sao Joao Capistrano|of Capistrano, Saint Ioannes|San Giovanni da Capestrano|Johannes von Capistran|of C. Saint Ioannes|John, S. Capistran|Giovanni di Capistrano|Johannes von Capestrano|Saint J. of Capistrano|of Capistrano, S. Joannes|Johannes Capistrano|Saint John of Capistrano|Kapistran, S. Ivan|Sao Joao de Capistrano|da Capistrano, Saint Giovanni|de C. Saint Johannes|of Capistrano, Saint Joannes|Giovanni de Capistrano|de C. Saint Iohannes|da Capestrano, Saint Giovanni|da Capistrano, S. Gioanne|da Capistrano, Saint Gioanne|of Capistrano, S. Ioannes|de Capistrano, Saint Johannes|Joao Capistrano",fuzzy-augmented,Italian saint,1.2235486185443043e-08,18.98973,Q52746754,Capestrano,-1
0,11,Cpestrano,Capestrano|Ic Navelli,Cpestrano,Giovanni da Capestrano,"Capestrano, G. D.|G. D. Capestrano|Giovanni D. Capestrano",fuzzy-augmented,,3.5396131256502836e-09,16.829468,Q52746754,Capestrano,-1
0,11,Cpestrano,Capestrano|Ic Navelli,Cpestrano,Capestrano,,fuzzy-augmented,chief town of the homonym municipality,5.270500468184643e-09,15.55387,Q52746754,Capestrano,-1
0,11,Cpestrano,Capestrano|Ic Navelli,Cpestrano,Capestrano,,fuzzy-augmented,Italian comune,7.977546252054973e-08,15.55387,Q52746754,Capestrano,-1
0,11,Cpestrano,Capestrano|Ic Navelli,Cpestrano,Capestrano,,fuzzy-augmented,kindergarten in Capestrano in the province of L\Aquila (Italy) [school id: AQAA82301X],4.3688124062245604e-09,15.55387,Q52746754,Capestrano,1
0,11,Cpestrano,Capestrano|Ic Navelli,Cpestrano,Nicolas Capistrano,"Capistrano, N.|N. Capistrano",fuzzy-augmented,Filipino politician,3.5396131256502836e-09,15.539135,Q52746754,Capestrano,-1
0,11,Cpestrano,Capestrano|Ic Navelli,Cpestrano,Jardel Capistrano,"J. Capistrano|Capistrano, J.",fuzzy-augmented,association football player,3.5396131256502836e-09,15.539135,Q52746754,Capestrano,-1
0,11,Cpestrano,Capestrano|Ic Navelli,Cpestrano,Jose Capistrano,"J. Capistrano|Capistrano, J.",fuzzy-augmented,,3.5396131256502836e-09,15.539135,Q52746754,Capestrano,-1
0,11,Cpestrano,Capestrano|Ic Navelli,Cpestrano,Franklin Capistrano,"Capistrano, F.|F. Capistrano",fuzzy-augmented,Brazilian politician,3.5396131256502836e-09,15.539135,Q52746754,Capestrano,-1
0,11,Cpestrano,Capestrano|Ic Navelli,Cpestrano,Capistrano,Capistrano (informatique)|Capistrano (Utilitaire)|Capistrano (Software),fuzzy-augmented,software,4.996660477094089e-09,15.406221,Q52746754,Capestrano,-1
0,11,Cpestrano,Capestrano|Ic Navelli,Cpestrano,Capistrano Formation,,fuzzy-augmented,,3.5396131256502836e-09,15.406221,Q52746754,Capestrano,-1
0,11,Cpestrano,Capestrano|Ic Navelli,Cpestrano,Capistrano,,fuzzy-augmented,human settlement in Brazil,2.7493754602662657e-08,15.406221,Q52746754,Capestrano,-1
0,11,Cpestrano,Capestrano|Ic Navelli,Cpestrano,"Capistrano|Capistrano, Calabria",Capistrano,fuzzy-augmented,Italian comune,2.6472398018184952e-08,15.406221,Q52746754,Capestrano,-1
0,11,Cpestrano,Capestrano|Ic Navelli,Cpestrano,Misión Basilica de San Juan Capistrano|Missionsbasilika San Juan Capistrano|Mission Basilica San Juan Capistrano,Mision Basilica de San Juan Capistrano,fuzzy-augmented,"Catholic parish in  San Juan Capistrano, California",3.5396131256502836e-09,15.3631115,Q52746754,Capestrano,-1
0,11,Cpestrano,Capestrano|Ic Navelli,Cpestrano,Daniele Cesarano,"Cesarano, D.|D. Cesarano",fuzzy-augmented,Italian film director and screenwriter,4.384792895026788e-09,14.984167,Q52746754,Capestrano,-1
